date-time,Spy
20100107T1103,113.82
20100107T1104,113.81
20100107T1105,113.791
20100107T1106,113.77
20100107T1107,113.805
20100107T1108,113.79
20100107T1109,113.82
20100107T1110,113.81
20100107T1111,113.83
20100107T1112,113.82
20100107T1113,113.85
20100107T1114,113.855
20100107T1115,113.86
20100107T1116,113.83
20100107T1117,113.8
20100107T1118,113.77
20100107T1119,113.8
20100107T1120,113.81
20100107T1121,113.84
20100107T1122,113.8101
20100107T1123,113.83
20100107T1124,113.83
20100107T1125,113.82
20100107T1126,113.8099
20100107T1127,113.83
20100107T1128,113.8
20100107T1129,113.79
20100107T1130,113.77
20100107T1131,113.83
20100107T1132,113.82
20100107T1133,113.84
20100107T1134,113.79
20100107T1135,113.8
20100107T1136,113.81
20100107T1137,113.8
20100107T1138,113.79
20100107T1139,113.775
20100107T1140,113.7
20100107T1141,113.7
20100107T1142,113.71
20100107T1143,113.73
20100107T1144,113.74
20100107T1145,113.755
20100107T1146,113.75
20100107T1147,113.73
20100107T1148,113.72
20100107T1149,113.775
20100107T1150,113.76
20100107T1151,113.77
20100107T1152,113.765
20100107T1153,113.77
20100107T1154,113.79
20100107T1155,113.76
20100107T1156,113.78
20100107T1157,113.78
20100107T1158,113.79
20100107T1159,113.77
20100107T1200,113.78
20100107T1201,113.81
20100107T1202,113.81
20100107T1203,113.78
20100107T1204,113.79
20100107T1205,113.77
20100107T1206,113.79
20100107T1207,113.79
20100107T1208,113.78
20100107T1209,113.78
20100107T1210,113.8
20100107T1211,113.78
20100107T1212,113.7826
20100107T1213,113.8
20100107T1214,113.785
20100107T1215,113.815
20100107T1216,113.84
20100107T1217,113.85
20100107T1218,113.88
20100107T1219,113.91
20100107T1220,113.911
20100107T1221,113.9301
20100107T1222,113.93
20100107T1223,113.97
20100107T1224,113.94
20100107T1225,113.9
20100107T1226,113.86
20100107T1227,113.81
20100107T1228,113.875
20100107T1229,113.9
20100107T1230,113.87
20100107T1231,113.89
20100107T1232,113.91
20100107T1233,113.91
20100107T1234,113.97
20100107T1235,113.97
20100107T1236,113.99
20100107T1237,113.98
20100107T1238,113.9
20100107T1239,113.86
20100107T1240,113.87
20100107T1241,113.86
20100107T1242,113.885
20100107T1243,113.895
20100107T1244,113.86
20100107T1245,113.89
20100107T1246,113.86
20100107T1247,113.89
20100107T1248,113.92
20100107T1249,113.9395
20100107T1250,113.898
20100107T1251,113.94
20100107T1252,113.905
20100107T1253,113.92
20100107T1254,113.93
20100107T1255,113.91
20100107T1256,113.915
20100107T1257,113.89
20100107T1258,113.92
20100107T1259,113.92
20100107T1300,113.87
20100107T1301,113.87
20100107T1302,113.875
20100107T1303,113.88
20100107T1304,113.87
20100107T1305,113.84
20100107T1306,113.835
20100107T1307,113.83
20100107T1308,113.79
20100107T1309,113.8
20100107T1310,113.81
20100107T1311,113.8301
20100107T1312,113.85
20100107T1313,113.851
20100107T1314,113.865
20100107T1315,113.86
20100107T1316,113.89
20100107T1317,113.89
20100107T1318,113.9
20100107T1319,113.91
20100107T1320,113.91
20100107T1321,113.91
20100107T1322,113.9
20100107T1323,113.905
20100107T1324,113.9
20100107T1325,113.91
20100107T1326,113.905
20100107T1327,113.89
20100107T1328,113.92
20100107T1329,113.93
20100107T1330,113.93
20100107T1331,113.945
20100107T1332,113.93
20100107T1333,113.9299
20100107T1334,113.93
20100107T1335,113.98
20100107T1336,113.95
20100107T1337,113.96
20100107T1338,113.97
20100107T1339,113.965
20100107T1340,113.96
20100107T1341,113.97
20100107T1342,113.945
20100107T1343,113.97
20100107T1344,113.93
20100107T1345,113.95
20100107T1346,113.97
20100107T1347,113.965
20100107T1348,113.96
20100107T1349,113.9501
20100107T1350,113.93
20100107T1351,113.96
20100107T1352,113.96
20100107T1353,114.01
20100107T1354,113.935
20100107T1355,113.95
20100107T1356,113.93
20100107T1357,113.9235
20100107T1358,113.91
20100107T1359,113.9017
20100107T1400,113.92
20100107T1401,113.94
20100107T1402,113.92
20100107T1403,113.93
20100107T1404,113.91
20100107T1405,113.898
20100107T1406,113.9068
20100107T1407,113.94
20100107T1408,113.97
20100107T1409,113.985
20100107T1410,113.97
20100107T1411,113.975
20100107T1412,113.9801
20100107T1413,113.98
20100107T1414,113.995
20100107T1415,113.99
20100107T1416,113.99
20100107T1417,113.96
20100107T1418,113.95
20100107T1419,113.95
20100107T1420,113.96
20100107T1421,113.99
20100107T1422,113.99
20100107T1423,113.99
20100107T1424,114.01
20100107T1425,114.03
20100107T1426,114.03
20100107T1427,114
20100107T1428,114.02
20100107T1429,114.01
20100107T1430,114.04
20100107T1431,114.05
20100107T1432,114.0801
20100107T1433,114.1
20100107T1434,114.14
20100107T1435,114.1499
20100107T1436,114.24
20100107T1437,114.24
20100107T1438,114.2217
20100107T1439,114.23
20100107T1440,114.215
20100107T1441,114.22
20100107T1442,114.22
20100107T1443,114.2
20100107T1444,114.2
20100107T1445,114.21
20100107T1446,114.25
20100107T1447,114.245
20100107T1448,114.25
20100107T1449,114.2899
20100107T1450,114.28
20100107T1451,114.27
20100107T1452,114.25
20100107T1453,114.2181
20100107T1454,114.24
20100107T1455,114.25
20100107T1456,114.23
20100107T1457,114.2
20100107T1458,114.17
20100107T1459,114.17
20100107T1500,114.2
20100107T1501,113.94
20100107T1502,113.99
20100107T1503,113.93
20100107T1504,113.935
20100107T1505,114
20100107T1506,114.02
20100107T1507,114.04
20100107T1508,114.06
20100107T1509,114.03
20100107T1510,114.05
20100107T1511,114.06
20100107T1512,114.06
20100107T1513,114.12
20100107T1514,114.1181
20100107T1515,114.1
20100107T1516,114.07
20100107T1517,114.09
20100107T1518,114.08
20100107T1519,114.11
20100107T1520,114.1
20100107T1521,114.09
20100107T1522,114.102
20100107T1523,114.23
20100107T1524,114.21
20100107T1525,114.2
20100107T1526,114.1808
20100107T1527,114.16
20100107T1528,114.16
20100107T1529,114.17
20100107T1530,114.18
20100107T1531,114.21
20100107T1532,114.24
20100107T1533,114.24
20100107T1534,114.25
20100107T1535,114.27
20100107T1536,114.255
20100107T1537,114.25
20100107T1538,114.26
20100107T1539,114.24
20100107T1540,114.24
20100107T1541,114.25
20100107T1542,114.23
20100107T1543,114.26
20100107T1544,114.27
20100107T1545,114.28
20100107T1546,114.26
20100107T1547,114.24
20100107T1548,114.225
20100107T1549,114.19
20100107T1550,114.19
20100107T1551,114.2
20100107T1552,114.235
20100107T1553,114.21
20100107T1554,114.17
20100107T1555,114.17
20100107T1556,114.21
20100107T1557,114.22
20100107T1558,114.21
20100107T1559,114.24
20100107T1600,114.19
20100108T0931,113.83
20100108T0932,113.92
20100108T0933,113.94
20100108T0934,113.96
20100108T0935,113.96
20100108T0936,113.92
20100108T0937,113.97
20100108T0938,113.9
20100108T0939,113.83
20100108T0940,113.74
20100108T0941,113.78
20100108T0942,113.7283
20100108T0943,113.76
20100108T0944,113.74
20100108T0945,113.75
20100108T0946,113.78
20100108T0947,113.81
20100108T0948,113.89
20100108T0949,113.8899
20100108T0950,113.89
20100108T0951,113.85
20100108T0952,113.84
20100108T0953,113.87
20100108T0954,113.82
20100108T0955,113.86
20100108T0956,113.78
20100108T0957,113.86
20100108T0958,113.98
20100108T0959,114.03
20100108T1000,114.06
20100108T1001,114.11
20100108T1002,114.11
20100108T1003,114.11
20100108T1004,114.13
20100108T1005,114.05
20100108T1006,114.08
20100108T1007,114.0875
20100108T1008,114.07
20100108T1009,114.08
20100108T1010,114.05
20100108T1011,114.12
20100108T1012,114.1
20100108T1013,114.08
20100108T1014,114.03
20100108T1015,114.02
20100108T1016,114.1
20100108T1017,114.1
20100108T1018,114.0817
20100108T1019,114.09
20100108T1020,114.11
20100108T1021,114.15
20100108T1022,114.14
20100108T1023,114.14
20100108T1024,114.14
20100108T1025,114.1
20100108T1026,114.11
20100108T1027,114.09
20100108T1028,114.13
20100108T1029,114.12
20100108T1030,114.115
20100108T1031,114.09
20100108T1032,114.13
20100108T1033,114.14
20100108T1034,114.14
20100108T1035,114.1
20100108T1036,114.08
20100108T1037,114.071
20100108T1038,114.0501
20100108T1039,114.07
20100108T1040,114.06
20100108T1041,114.05
20100108T1042,114.069
20100108T1043,114.09
20100108T1044,114.01
20100108T1045,113.97
20100108T1046,113.96
20100108T1047,113.94
20100108T1048,113.95
20100108T1049,113.94
20100108T1050,113.98
20100108T1051,113.9999
20100108T1052,113.9999
20100108T1053,113.9983
20100108T1054,113.97
20100108T1055,114.02
20100108T1056,114.03
20100108T1057,114.06
20100108T1058,114.09
20100108T1059,114.11
20100108T1100,114.15
20100108T1101,114.11
20100108T1102,114.09
20100108T1103,114.13
20100108T1104,114.07
20100108T1105,114.0601
20100108T1106,114.06
20100108T1107,114.06
20100108T1108,114.09
20100108T1109,114.0875
20100108T1110,114.09
20100108T1111,114.091
20100108T1112,114.12
20100108T1113,114.14
20100108T1114,114.11
20100108T1115,114.08
20100108T1116,114.1
20100108T1117,114.09
20100108T1118,114.17
20100108T1119,114.15
20100108T1120,114.16
20100108T1121,114.16
20100108T1122,114.17
20100108T1123,114.17
20100108T1124,114.15
20100108T1125,114.11
20100108T1126,114.19
20100108T1127,114.19
20100108T1128,114.12
20100108T1129,114.13
20100108T1130,114.13
20100108T1131,114.13
20100108T1132,114.14
20100108T1133,114.1301
20100108T1134,114.14
20100108T1135,114.07
20100108T1136,114.06
20100108T1137,114.06
20100108T1138,114.07
20100108T1139,114.03
20100108T1140,113.98
20100108T1141,114.01
20100108T1142,114
20100108T1143,114.01
20100108T1144,114.02
20100108T1145,114.04
20100108T1146,114.04
20100108T1147,114.08
20100108T1148,114.08
20100108T1149,114.11
20100108T1150,114.12
20100108T1151,114.1
20100108T1152,114.1
20100108T1153,114.105
20100108T1154,114.08
20100108T1155,114.13
20100108T1156,114.12
20100108T1157,114.1
20100108T1158,114.1
20100108T1159,114.125
20100108T1200,114.11
20100108T1201,114.12
20100108T1202,114.14
20100108T1203,114.18
20100108T1204,114.15
20100108T1205,114.11
20100108T1206,114.12
20100108T1207,114.15
20100108T1208,114.12
20100108T1209,114.13
20100108T1210,114.13
20100108T1211,114.11
20100108T1212,114.13
20100108T1213,114.14
20100108T1214,114.15
20100108T1215,114.12
20100108T1216,114.09
20100108T1217,114.08
20100108T1218,114.06
20100108T1219,114.07
20100108T1220,114.06
20100108T1221,114.06
20100108T1222,114.06
20100108T1223,114.09
20100108T1224,114.12
20100108T1225,114.08
20100108T1226,114.1
20100108T1227,114.12
20100108T1228,114.12
20100108T1229,114.14
20100108T1230,114.15
20100108T1231,114.15
20100108T1232,114.135
20100108T1233,114.14
20100108T1234,114.1401
20100108T1235,114.13
20100108T1236,114.135
20100108T1237,114.13
20100108T1238,114.11
20100108T1239,114.12
20100108T1240,114.14
20100108T1241,114.14
20100108T1242,114.17
20100108T1243,114.1517
20100108T1244,114.18
20100108T1245,114.19
20100108T1246,114.13
20100108T1247,114.13
20100108T1248,114.16
20100108T1249,114.13
20100108T1250,114.11
20100108T1251,114.11
20100108T1252,114.11
20100108T1253,114.1
20100108T1254,114.08
20100108T1255,114.08
20100108T1256,114.11
20100108T1257,114.085
20100108T1258,114.08
20100108T1259,114.1
20100108T1300,114.06
20100108T1301,114.06
20100108T1302,114.09
20100108T1303,114.1
20100108T1304,114.1001
20100108T1305,114.111
20100108T1306,114.14
20100108T1307,114.15
20100108T1308,114.13
20100108T1309,114.15
20100108T1310,114.14
20100108T1311,114.14
20100108T1312,114.16
20100108T1313,114.17
20100108T1314,114.18
20100108T1315,114.21
20100108T1316,114.19
20100108T1317,114.2
20100108T1318,114.14
20100108T1319,114.14
20100108T1320,114.15
20100108T1321,114.14
20100108T1322,114.145
20100108T1323,114.13
20100108T1324,114.17
20100108T1325,114.17
20100108T1326,114.1799
20100108T1327,114.18
20100108T1328,114.16
20100108T1329,114.13
20100108T1330,114.16
20100108T1331,114.19
20100108T1332,114.165
20100108T1333,114.19
20100108T1334,114.28
20100108T1335,114.3
20100108T1336,114.295
20100108T1337,114.2601
20100108T1338,114.279
20100108T1339,114.26
20100108T1340,114.27
20100108T1341,114.27
20100108T1342,114.25
20100108T1343,114.26
20100108T1344,114.22
20100108T1345,114.16
20100108T1346,114.15
20100108T1347,114.16
20100108T1348,114.15
20100108T1349,114.17
20100108T1350,114.16
20100108T1351,114.09
20100108T1352,114.081
20100108T1353,114.13
20100108T1354,114.11
20100108T1355,114.148
20100108T1356,114.15
20100108T1357,114.1101
20100108T1358,114.14
20100108T1359,114.131
20100108T1400,114.08
20100108T1401,114.09
20100108T1402,114.07
20100108T1403,114.07
20100108T1404,114.06
20100108T1405,114.06
20100108T1406,114.09
20100108T1407,114.08
20100108T1408,114.05
20100108T1409,114.05
20100108T1410,114.07
20100108T1411,114.07
20100108T1412,114.07
20100108T1413,114.1
20100108T1414,114.11
20100108T1415,114.13
20100108T1416,114.085
20100108T1417,114.11
20100108T1418,114.07
20100108T1419,114.07
20100108T1420,114.0693
20100108T1421,114.08
20100108T1422,114.09
20100108T1423,114.09
20100108T1424,114.1
20100108T1425,114.09
20100108T1426,114.05
20100108T1427,114.09
20100108T1428,114.085
20100108T1429,114.11
20100108T1430,114.12
20100108T1431,114.11
20100108T1432,114.14
20100108T1433,114.13
20100108T1434,114.09
20100108T1435,114.1
20100108T1436,114.095
20100108T1437,114.1
20100108T1438,114.0801
20100108T1439,114.0981
20100108T1440,114.12
20100108T1441,114.14
20100108T1442,114.145
20100108T1443,114.14
20100108T1444,114.12
20100108T1445,114.09
20100108T1446,114.09
20100108T1447,114.125
20100108T1448,114.12
20100108T1449,114.115
20100108T1450,114.09
20100108T1451,114.11
20100108T1452,114.095
20100108T1453,114.125
20100108T1454,114.13
20100108T1455,114.09
20100108T1456,114.09
20100108T1457,114.08
20100108T1458,114.085
20100108T1459,114.09
20100108T1500,114.12
20100108T1501,114.09
20100108T1502,114.075
20100108T1503,114.11
20100108T1504,114.12
20100108T1505,114.1
20100108T1506,114.12
20100108T1507,114.1101
20100108T1508,114.135
20100108T1509,114.18
20100108T1510,114.17
20100108T1511,114.18
20100108T1512,114.2
20100108T1513,114.195
20100108T1514,114.195
20100108T1515,114.22
20100108T1516,114.225
20100108T1517,114.2
20100108T1518,114.18
20100108T1519,114.21
20100108T1520,114.19
20100108T1521,114.18
20100108T1522,114.18
20100108T1523,114.2
20100108T1524,114.21
20100108T1525,114.19
20100108T1526,114.22
20100108T1527,114.2
20100108T1528,114.2
20100108T1529,114.195
20100108T1530,114.21
20100108T1531,114.21
20100108T1532,114.2
20100108T1533,114.19
20100108T1534,114.18
20100108T1535,114.19
20100108T1536,114.185
20100108T1537,114.21
20100108T1538,114.25
20100108T1539,114.28
20100108T1540,114.39
20100108T1541,114.36
20100108T1542,114.41
20100108T1543,114.5
20100108T1544,114.47
20100108T1545,114.505
20100108T1546,114.47
20100108T1547,114.46
20100108T1548,114.46
20100108T1549,114.48
20100108T1550,114.5
20100108T1551,114.55
20100108T1552,114.6
20100108T1553,114.54
20100108T1554,114.53
20100108T1555,114.53
20100108T1556,114.51
20100108T1557,114.51
20100108T1558,114.51
20100108T1559,114.54
20100108T1600,114.57
20100111T0931,115.11
20100111T0932,115.06
20100111T0933,114.96
20100111T0934,114.931
20100111T0935,114.95
20100111T0936,114.98
20100111T0937,114.86
20100111T0938,114.805
20100111T0939,114.771
20100111T0940,114.83
20100111T0941,114.72
20100111T0942,114.73
20100111T0943,114.765
20100111T0944,114.8
20100111T0945,114.78
20100111T0946,114.77
20100111T0947,114.8
20100111T0948,114.79
20100111T0949,114.81
20100111T0950,114.8
20100111T0951,114.75
20100111T0952,114.73
20100111T0953,114.72
20100111T0954,114.73
20100111T0955,114.72
20100111T0956,114.67
20100111T0957,114.67
20100111T0958,114.689
20100111T0959,114.63
20100111T1000,114.63
20100111T1001,114.65
20100111T1002,114.69
20100111T1003,114.7068
20100111T1004,114.72
20100111T1005,114.6701
20100111T1006,114.58
20100111T1007,114.51
20100111T1008,114.51
20100111T1009,114.51
20100111T1010,114.43
20100111T1011,114.43
20100111T1012,114.46
20100111T1013,114.4583
20100111T1014,114.49
20100111T1015,114.435
20100111T1016,114.38
20100111T1017,114.49
20100111T1018,114.535
20100111T1019,114.535
20100111T1020,114.53
20100111T1021,114.49
20100111T1022,114.51
20100111T1023,114.5
20100111T1024,114.51
20100111T1025,114.56
20100111T1026,114.56
20100111T1027,114.58
20100111T1028,114.57
20100111T1029,114.57
20100111T1030,114.5883
20100111T1031,114.58
20100111T1032,114.5983
20100111T1033,114.575
20100111T1034,114.54
20100111T1035,114.53
20100111T1036,114.5
20100111T1037,114.53
20100111T1038,114.54
20100111T1039,114.54
20100111T1040,114.559
20100111T1041,114.53
20100111T1042,114.57
20100111T1043,114.5899
20100111T1044,114.56
20100111T1045,114.55
20100111T1046,114.55
20100111T1047,114.54
20100111T1048,114.56
20100111T1049,114.59
20100111T1050,114.669
20100111T1051,114.6899
20100111T1052,114.66
20100111T1053,114.655
20100111T1054,114.65
20100111T1055,114.61
20100111T1056,114.61
20100111T1057,114.63
20100111T1058,114.615
20100111T1059,114.61
20100111T1100,114.6
20100111T1101,114.6
20100111T1102,114.55
20100111T1103,114.56
20100111T1104,114.59
20100111T1105,114.59
20100111T1106,114.48
20100111T1107,114.41
20100111T1108,114.4
20100111T1109,114.42
20100111T1110,114.42
20100111T1111,114.4
20100111T1112,114.4
20100111T1113,114.39
20100111T1114,114.33
20100111T1115,114.3125
20100111T1116,114.37
20100111T1117,114.38
20100111T1118,114.36
20100111T1119,114.36
20100111T1120,114.41
20100111T1121,114.415
20100111T1122,114.4
20100111T1123,114.3815
20100111T1124,114.4
20100111T1125,114.3999
20100111T1126,114.39
20100111T1127,114.4
20100111T1128,114.41
20100111T1129,114.4
20100111T1130,114.37
20100111T1131,114.4
20100111T1132,114.3983
20100111T1133,114.44
20100111T1134,114.44
20100111T1135,114.41
20100111T1136,114.43
20100111T1137,114.46
20100111T1138,114.5001
20100111T1139,114.49
20100111T1140,114.49
20100111T1141,114.48
20100111T1142,114.44
20100111T1143,114.45
20100111T1144,114.42
20100111T1145,114.44
20100111T1146,114.45
20100111T1147,114.42
20100111T1148,114.41
20100111T1149,114.4
20100111T1150,114.41
20100111T1151,114.45
20100111T1152,114.48
20100111T1153,114.48
20100111T1154,114.519
20100111T1155,114.4701
20100111T1156,114.49
20100111T1157,114.51
20100111T1158,114.53
20100111T1159,114.56
20100111T1200,114.55
20100111T1201,114.58
20100111T1202,114.57
20100111T1203,114.58
20100111T1204,114.56
20100111T1205,114.56
20100111T1206,114.53
20100111T1207,114.54
20100111T1208,114.52
20100111T1209,114.53
20100111T1210,114.54
20100111T1211,114.56
20100111T1212,114.57
20100111T1213,114.575
20100111T1214,114.55
20100111T1215,114.54
20100111T1216,114.51
20100111T1217,114.531
20100111T1218,114.53
20100111T1219,114.54
20100111T1220,114.53
20100111T1221,114.51
20100111T1222,114.52
20100111T1223,114.52
20100111T1224,114.51
20100111T1225,114.51
